CLICKABILITY TESTS  Id,BCS CLICKABILITY Click Package Id,CLICK PACKAGES Shares,CLICK PACKAGES Clicks
5628eefdf0f7580027000029,562a778c13a59000210000b9,0,6
563a6fe7fbfc4300240001b5,563a89b6bc8fd9001b000012,1,6
5644ee37256545002d00006d,5644efc82565450030000080,0,6
56560e1ccb3ed000180003b6,56560eff7750dd002d000380,0,6
5640e93bea941c0018000011,564debef7e42bb0027000072,0,6
56254f23f3f01f0027000205,5627f8275d8266001b00004f,0,6
5655356ecb3ed00018000037,5656067b7750dd0021000397,0,6
5642342a360a15001b00020a,56450d621c61db0027000014,1,6
563cd28d001beb001e000226,563cd28d001beb001e000229,0,6
564a04a481e65b00180000a6,564a04a481e65b00180000ad,0,6
5612e13fb5bb9b0020000142,561309b57bc0f6001c00007c,0,6
564f9f7062359c001b00001c,564f9f76526b280032000029,0,6
562e283eeaffeb001b000003,562e6db50c39f10027000187,1,6
562e4c230c39f1002f00009f,562e4d6e0c39f1001e0000a8,0,6
561803f46530d4001e000260,5656172b7750dd001b0003f3,0,6
5643cc1b8c4a5c0027000035,5643cc78cf8a1b001b000044,0,6
564ccfad703ea2002d00018c,564dfb2e5d050a002e00008a,0,6
562e62dc84e4bf0033000147,562fe6f506273500330000a4,0,6
562670210529a40024000176,562670232dd3e9001b0001a0,1,6
562a8b6024d99d002100003a,562a8b89f98305003100002d,0,6
561e96c09fa9c100300001c6,5629575cc990fb00210001cb,0,6
564e9997f743a30030000199,56536361e814c3002d00004a,0,6
563ce38d888761002a0002f1,564f30e4f743a3001800017c,0,6
563b5cb899835f00180000aa,563b5cb899835f00180000ad,0,6
5627e5a0eb13f00030000021,5627e6bdeda5ab003000001a,0,6
56218710d4f6cc00260000e8,56218710d4f6cc00260000e9,0,6
562ffd351191e1001b00010c,562ffd351191e1001b000111,2,6
5628f1ce9902960024000026,5629328c258092003300010a,0,6
561fd762800e57001b000067,56200c22800e5700270001cd,0,6
5617e38398f11e00300001c1,561c246952d055001e000000,0,6
564e11505d050a002c000135,564e11535d050a002c00013a,0,6
56537b9b68e721002a00007d,5654b198518fe90027000031,1,6
560e761cda0598001f00007e,560edf36d4a382001900015d,0,6
5656144d7750dd0027000422,565614a2cb3ed0002700044a,0,6
563cd7e5001beb001e00025a,563d8406651ea2002a00013b,2,6
564231e6360a15002d00020d,564231ec360a1500180001c6,0,6
5612e13fb5bb9b0020000142,561309557bc0f60024000070,0,6
5646207ede1096002a000249,56462088de1096001800027d,0,6
561e6c509fa9c1002d00007e,561ffe4f0ed3190027000165,0,6
56477176344df6001b000061,564771cc344df6001b000064,1,6
561d45976c67d40018000009,562a9a2af983050022000097,1,6
565395cb366b1c002d000150,565395d8366b1c0030000152,0,6
564b7b1e6b1b800018000249,564b7b346b1b8000270002cb,0,6
5627b7d5de896b001a00016c,5629192ec990fb001e00009e,2,6
5.63387E+23,5633873a4369710027000125,0,6
561e6c509fa9c1002d00007e,561ffe4d800e57002a000190,0,6
5643c8638c4a5c0018000028,5643cac08c4a5c002700002d,0,6
565259fd42d8780033000009,5654901a514699002600001a,0,6
5645031b25654500290000db,5646389f133b2a002100000e,0,6
5612d87a48651400280000fd,5612d87a48651400280000fe,0,6
5.63E+25,563006b01191e1002d0000f1,0,6
56560e1ccb3ed000180003b6,56560e1ccb3ed000180003b7,0,6
56129ee2a15a9d001f0000ab,56129efba15a9d001f0000ae,0,6
5658c6980baebe00210000a2,5658c6980baebe00210000a3,3,6
563d1bdf651ea20018000036,563d1bf2f79d25002f000057,0,6
564a0d0d81e65b00330000bd,564a0d2d81e65b00210000c8,0,6
564df1e37e42bb001b000082,564e26035d050a001b00016f,0,6
56324b87a6eb0d003100015a,563258caa6eb0d0023000171,0,6
560f187c21c239001c000119,560f187c21c239001c00011a,0,6
5613f13d088a040034000107,5613f13d088a040034000108,0,6
5645fe0c1d0488001e00012a,5645fe26de10960021000169,0,6
562696092dd3e9002d00028d,562696182dd3e9001e00028c,0,6
560eec4d4bb005001f000036,560eecdf669fc6001f00002d,0,6
564b5f1802047600330001d9,564d44c2bbb65300300000a4,0,6
56202c009efda2002100002f,562043692c52bb002100006a,1,6
56311b2372e83d0030000272,56311b323c3b070032000273,0,6
5617f6ba98f11e002d0001e2,5617f6d46530d4001e0001f8,0,6
565632587750dd002d0004ec,565633cecb3ed0001800053c,0,6
5641232188ba7f0033000005,5641233088ba7f0020000003,0,6
5620a2ad9efda200180000d5,56210e9a9efda2001b00016a,0,6
564264aa360a15002d0003cd,564264ad88ba7f00200003eb,0,6
5644d9d61ed25b003300003b,5644f9dd256545002100009a,0,6
564e372258b61e003000002c,564f69ad437ff0003000034f,0,6
563a6fe7fbfc4300240001b5,563a896cbc8fd9003000000c,0,6
562ab011dc350f0033000069,562ab030dc350f002d00006f,0,6
563cd8bf001beb001e000267,563cefa68887610027000320,0,6
56537b9b68e721002a00007d,5654b0ff1b96ef0033000016,0,6
564f7d61437ff0001e0003eb,564f7d61437ff0001e0003ec,1,6
564d0810703ea20027000303,564d0aea703ea20021000331,0,6
5612bb62486514002b000026,5612bbf1486514001c00003a,0,6
5653572442d878002100017c,5654c2bc518fe9002c0000f7,0,6
5613ea448586e1001f0000fe,56155c563b1fa800290000fe,0,6
5654d666edb4eb0027000010,5654d6ecedb4eb0024000018,0,6
5642359b360a150021000205,564235ba88ba7f001b00020d,0,6
561eb1f7c11f55001e00026a,562106679efda2001e00010a,0,6
562186b288f36b002a0000ef,562186cf88f36b001e0000f2,0,6
5609bb65333162000d550000,5613dbbc088a040025000063,0,6
563a6fe7fbfc4300240001b5,563a8962bc8fd9001b000010,0,6
5657bf330baebe0018000000,5657bf5254fafd0027000000,0,6
5633dd21e8994a001800004d,5633dd42e8994a0024000039,0,6
561437fe1d501b003100000f,5614381e1d501b002200000d,0,6
564a29e2617ef00024000147,564a29e2617ef00024000148,0,6
5627cd3cde896b001d00021e,5627cd4330666a00300001f5,0,6
5655f7dbcb3ed0002a0002aa,5655f7decb3ed00027000348,0,6
562049ce2c52bb0033000077,56204a059efda20030000097,0,6
5643b1c9171e30001800031b,5645713c1d04880021000149,0,6
563cfdd98887610018000335,563cfdec001beb001e0003e1,0,6
5649f6eb617ef0002d00007e,5649f6f2617ef0002a000077,0,6
561fb743d1de0e001e000048,561fe872800e5700270000c5,2,6
564bffd8dc68bb001800008f,564bfff7dc68bb0027000099,0,6
563cfeb8001beb001e0003ec,563cfeb8001beb001e0003ed,0,6
56338b004369710021000148,563bd4fd001beb0033000090,0,6
56269aeb2dd3e9002a00028b,56269eb20529a4001b00026a,0,6
562fb5ff1a3da2001800014d,563113de3c3b07002f000259,0,6
56549b85f84e510030000064,56549c01f84e51001b000063,0,6
563250f6809c65002100011d,5632538aa6eb0d00180001a6,0,6
56463215de10960021000317,564632d9de10960032000333,0,6
5640af58873b20003300008a,56410297ee35090029000127,0,6
56169d436fd2b9002400016a,56169d4e6fd2b9001b000142,0,6
562ebb096c1c2b002800002a,562ebb926c1c2b0022000019,0,6
564b523f6b1b80002a00018d,564b52c10204760030000177,0,6
5637645a78bbef001e000025,5637648978bbef002700001c,0,6
56410c6dea941c002400013c,56410c73ee35090021000151,0,6
564bbd142de5a60033000004,564bbd402de5a6002700000b,0,6
561573a486c88a001b00015d,561573a486c88a001b00015e,0,6
5638bf245d2a7f001e0001f1,5638e56abef6a3002d0000a8,0,6
5621161e2c52bb002400016f,5621166b9efda2001800013f,2,6
5617f5e798f11e003300022c,56182324279f6d001e00001d,0,6
5624eacc533f590030000094,56252d71533f59001b0001d6,0,6
56437826171e300030000228,5643792835095a00320001c9,0,6
561d96394253e6002700016e,561d976f6c67d400180001f8,0,6
5654b2e51b96ef003300003f,56553840cb3ed00027000048,1,6
5644daa42565450027000036,5644daa42565450027000037,0,6
5655ea21cb3ed00027000240,5655ea59cb3ed0001b00021b,0,6
5654e54294e850001800006b,5654e54294e850001800006c,0,6
5654d666edb4eb0027000010,5654d66d94e850002100001d,0,6
563cd28d001beb001e000226,563cd28d001beb001e00022d,0,6
561d6cda4253e6001e00012f,561d6cfe4253e6002d0000d9,0,6
564d007d703ea200180002bc,564d007d703ea200180002bd,0,6
562e62dc84e4bf0033000147,562fe5ef1191e1002d00007e,0,6
56316c868667880021000042,5631a556809c65002700001c,0,6
56549b18514699002f000059,56549b21514699001b00006c,1,6
563cc7c9001beb00300001c2,5640d07a873b2000240000bf,0,6
561ad79838b74a001b000009,561c0bf7baf18a002d000087,0,6
563c2901001beb0030000115,563c39f08887610032000135,0,6
56327d1489a9dc001e0000d4,56327f5c1e603a00240000d0,0,6
56463deb2e25e7003300003f,56465451133b2a00180000e9,0,6
562aa9dedc350f0027000062,562aa9fadc350f001b00003b,0,6
560eb1c503d62b001f00018c,560eb1c903d62b001c0001e7,0,6
56392ff65b28b800250001d6,5639331756afa000330001d3,0,6
562692a40529a4002100020f,56292edec990fb001e000128,0,6
5638433c73d8a3002a000190,56390d0d56afa000330000fb,0,6
5643527a171e300021000115,564352b435095a00270000e9,0,6
563a42f3fbfc43002c00012f,56465e072e25e70030000110,0,6
565caa650bf573001e000211,565cab8f0bf573002a00024a,0,6
564fa436526b28001b00001b,564fa75d62359c001b00002f,0,6
5611e4227851da001c000052,5611e4227851da001c000053,0,6
56564e88cb3ed00021000560,56564f2fcb3ed0002a000548,0,6
5643cc1b8c4a5c0027000035,5643ccde8c4a5c002a00003c,0,6
562707b1de896b00180000a4,562a395df30b1b0018000052,0,6
5645f1d5de1096002a000113,56464311133b2a002a000081,0,6
565632587750dd002d0004ec,5656325c7750dd002d0004ef,0,6
5650f378cc6d8f0033000000,5650f385f335c00027000000,0,6
56300c9e1191e1003200011d,56300c9e1191e1003200011e,2,6
560ed67bfaf5f9001f0000d2,56129a93a15a9d0019000075,0,6
563cfd16888761002300038f,563cfd86888761001800032e,0,6
5616e99e6530d4001b00003b,5617fb5e6530d4002100025d,0,6
564619fe1d048800270001f6,564619fe1d048800270001f7,0,6
562e886784e4bf00310001bb,562e89ba0c39f1002a0001a6,0,6
564c9e32703ea2002d000069,564dde425d050a0026000013,0,6
56337b7444443400180000f3,5633979d44443400290001bf,2,6
56450caf1c61db002700000e,56450cb31c61db001e000001,0,6
5655d227cb3ed000300000b6,5655fd30cb3ed0002a0002e7,0,6
56153c799abf1200250000cd,5615408d86c88a0024000017,0,6
560ea486b2b9710019000166,560ea49bda0598001c00016a,0,6
564e6a42437ff00018000155,564e6d0e437ff0001e0001a2,0,6
5644f744256545002700009d,5644f8bc2565450033000099,0,6
564b42b16b1b80002a00012d,564b7e69020476001e000291,0,6
564c127edc68bb00270000c8,564e9338f743a30021000164,0,6
565cb0cba1738800230002c4,565cb5170bf57300240002d8,0,6
560e9ae303d62b001f0000fc,561670216fd2b90027000065,1,6
56563fe5cb3ed000320004a5,56564010cb3ed000300006ae,1,6
564228de88ba7f002000020a,564228e488ba7f002a0001fc,1,6
561e733fc11f5500330000d3,561e734b9fa9c1002d0000c1,1,6
56436387171e30003000018c,5643639535095a002300019d,0,6
5621161e2c52bb002400016f,5621161e2c52bb0024000170,0,6
565b6b9b9b4aea001b000005,565b8bef8d14ea0027000026,0,6
5627c11e30666a00330001aa,5627c12b30666a002d0001b8,0,6
5626438c2dd3e900200000b3,56267b452dd3e900200001bb,0,6
564c907bdc68bb00180000de,564c93aedc68bb001b0000f0,0,6
5630e1ec3c3b07001b0000bd,5630e22472e83d002900008f,0,6
561d84b66c67d400330001a5,561d84b66c67d400330001a6,0,6
561816c6abe26f00300000b2,561d76896c67d4002d000183,0,6
561fe9750ed319001b0000e9,561fe9790ed319001b0000ec,1,6
5642533588ba7f001e000338,564f8e3bf743a3002d0004a2,0,6
564b98f256b15a001800006b,564b98f256b15a001800006c,0,6
5620529b9efda2002a00009f,562052b42c52bb002100007b,0,6
56151baa63fd0c0022000055,5615528c3b1fa800180000ba,0,6
56564e88cb3ed00021000560,56564ec0cb3ed000300006cc,0,6
5643c8638c4a5c0018000028,5643cb398c4a5c001b000037,0,6
563a891e2fa39c002600000d,563ce7b3001beb002d00029e,0,6
56564e88cb3ed00021000560,56564eebcb3ed00021000563,0,6
564bac3756b15a001b000135,564badb756b15a0026000111,0,6
565b9fee8d14ea0020000032,565ba0209b4aea002400005d,0,6
562928f1c990fb002a0000d6,562928f7258092002c0000d2,0,6
5616b31beb20af0030000003,5616f07a6530d40033000058,1,6
564619fe1d048800270001f6,56461a3e1d048800330001ea,0,6
5641f6ed360a15002700012d,56421e5188ba7f002a0001da,0,6
56536311e814c3001e00003d,56537ecb68e721002a00009b,0,6
560e9ae303d62b001f0000fc,561670016fd2b90027000063,0,6
563250f6809c65002100011d,563251aa809c650027000166,0,6
56410013ee3509002e000120,5642139e360a15002d00017d,0,6
5625437f533f5900180001fe,5627b5dcde896b0018000184,0,6
5632324d809c650030000079,56324943a6eb0d002300010b,0,6
564a121681e65b00270000f6,564a122581e65b00180000c8,0,6
564b9f8856b15a00260000c5,564b9f8856b15a00260000c6,1,6
562f733854ac73001e000030,563b509d99835f00240000a8,0,6
56268e9d0529a400240001fe,56268e9d0529a40024000201,1,6
56422cac88ba7f001b0001d0,56422cce360a1500330001e5,1,6
5626a0382dd3e900180002b7,5626a03e2dd3e900180002ba,0,6
562e884984e4bf001f0001c4,562e887a84e4bf00280001b5,0,6
56265b4f2dd3e9001b000114,56267e440529a400180001d9,0,6
5613e3dd8586e100280000a5,561567523b1fa8003200013a,0,6
5.65364E+23,5655ef7c7750dd00300002b2,0,6
561c10ebbaf18a003000008c,561c1114baf18a00240000b6,0,6
5613ea448586e1001f0000fe,56155c523b1fa800210000f6,0,6
56324b87a6eb0d003100015a,5632585ba6eb0d002f000199,0,6
564dc534703ea2001800038a,564dc5427e42bb0023000002,0,6
563cc06f001beb001b000189,564116c1ea941c0024000186,0,6
563236fb809c6500270000a6,56328fbfcb1d110027000016,0,6
5646062ade1096001b000182,5646115d1d0488001e0001a3,0,6
5653beca68e7210024000228,56546e69c8911a0023000057,0,6
56156b4786c88a0030000118,56156b4786c88a0030000119,0,6
56535bf242d87800330001b1,565387ac366b1c00270000d8,1,6
562658620529a4002f0000d2,562659140529a4002d0000a9,0,6
564ccf16dc68bb002300027d,564ccf16dc68bb002300027e,0,6
56537629366b1c002d000048,56538f4f68e7210018000149,3,6
5650f378cc6d8f0033000000,5650f378cc6d8f0033000001,0,6
561688576fd2b9001b0000da,56168913355f4700180000d2,0,6
56565be2531d430021000007,56565c827ba8150033000005,0,6
564e446df743a3002d000041,564e6a72f743a3002a000179,0,6
56450caf1c61db002700000e,56450d5d1c61db0018000011,0,6
562189a8d4f6cc00180000b6,56218b1788f36b00330000ec,0,6
56462e8bde1096002d000349,56462e8ede1096002d00034c,0,6
563cff71001beb002400034f,563d02c7001beb002700039f,0,6
55fae5ac62646374733e0100,561ff2ef800e57001800010c,1,6
56219b09d4f6cc001e0000f4,56219b0ed4f6cc00330000ef,0,6
562a94d124d99d0021000079,562a94d424d99d001e000069,0,6
564fcd1e62359c001b000063,564fcd5b62359c003300003e,0,6
5654ebc8edb4eb002f00008b,565639677750dd0024000596,0,6
561d6cda4253e6001e00012f,561d6d3e4253e6002d0000db,0,6
5637951173d8a3001b000003,5637ce375d2a7f00180000fe,1,6
564fa70f526b28001e000034,564fa70f526b28001e000039,0,6
5642359b360a150021000205,564235e588ba7f001e00022a,0,6
56462e8bde1096002d000349,56462ebdde1096001e0002b1,0,6
5653972e68e721003300018f,5653973b68e721001e0001b6,0,6
561435f2f032f2002b000005,5614958463fd0c002b00004a,2,6
5643527a171e300021000115,5643529c171e3000180000e0,0,6
560ef583669fc6001c000076,560ef5904bb005001f000089,0,6
564a4890e448af0030000041,564a67496b1b800021000050,0,6
56451facab9ec70032000005,56452287b96e98002f000002,1,6
564c127edc68bb00270000c8,564e930bf743a3002a0001aa,0,6
5653696a1187820027000093,56536970118782002400009c,0,6
5637bb525d2a7f001e000074,5637da105d2a7f001e000137,0,6
5655f0a2cb3ed000270002d9,5655f0accb3ed00030000310,0,6
56538f4568e7210018000141,5656382dcb3ed000270005d5,0,6
564125bb88ba7f002d000008,564125bb88ba7f002d000009,0,6
561c41e452d055001e000032,561e74b1c11f550021000118,1,6
5643455935095a00270000a4,5643457235095a001b0000e1,0,6
5654a441f84e51001b0000b0,5655d61ccb3ed00018000100,0,6
56565be2531d430021000007,56565be3531d430021000008,0,6
5626afaf0529a4002f000285,5626afb9de896b0027000000,0,7
5620529b9efda2002a00009f,562052bf2c52bb001800006d,0,7
564668ed2e25e7003300011d,564669593f20f10024000000,0,7
564106baee3509001b000118,56411eb5ea941c001800017d,0,7
56457333de10960018000106,564573dade1096001b000104,0,7
56564b90cb3ed000230005d4,56564dbf7750dd002a0005d6,1,7
561eb1f7c11f55001e00026a,562107c39efda2001e000114,0,7
563d06b5001beb00300003e9,563d24fff79d250029000077,0,7
562e884984e4bf001f0001c4,562e884984e4bf001f0001c5,0,7
562658620529a4002f0000d2,5626596b2dd3e9002a0000e3,0,7
5627c84dde896b0030000194,5627c85f30666a00210001e3,0,7
565382e3366b1c00300000bc,5653846d68e72100240000f0,0,7
565140a0cc6d8f002700000a,5653a78b68e72100300001be,0,7
564f6aeff743a3002a000376,564f90d9f743a3001b00045c,0,7
5632204ca6eb0d001b000062,56322097a6eb0d002700005e,0,7
561ebcc09fa9c10030000266,561ebcc09fa9c10030000267,3,7
562189a8d4f6cc00180000b6,562189a8d4f6cc00180000b7,0,7
5616da608c7bae001b000113,5618420b279f6d001e000073,0,7
564d2521bbb6530018000089,564d252ebbb653002a000084,0,7
56410676ee35090024000128,5641168fee3509001800015a,0,7
565cad5ea17388002600024a,565cad6b0bf573002400027e,0,7
563cd28d001beb001e000226,563cd28d001beb001e00022b,0,7
56325ecd89a9dc002d000013,5633f41f13be6f002a000000,0,7
562e884984e4bf001f0001c4,562e88830c39f1001e000190,0,7
56392b895b28b8002b00017f,563a92c42fa39c001e000011,0,7
565372a4366b1c001e00001d,5653754e68e7210021000041,0,7
56200d4d0ed319002a0001ef,56200d4d0ed319002a0001f0,0,7
564d92f37e42bb002d000002,564f4006437ff0003000024e,0,7
564c76242de5a600330000fc,564dbd527e42bb001e000004,0,7
560deda033c11c0020000045,560dedb433c11c002000004a,0,7
56269e312dd3e9002d0002c6,56269e712dd3e9002000024c,0,7
563cf7da001beb00210003f9,563cf7dc001beb0033000357,0,7
56549641514699001800002e,565cac4ba17388003000025f,0,7
562fdcec0627350029000050,5632b01d436971002a00004a,0,7
5645031b25654500290000db,564638c22e25e7001b000005,0,7
5643cc1b8c4a5c0027000035,5643cd36cf8a1b001e000036,0,7
565395cb366b1c002d000150,565395cb366b1c002d000151,1,7
561435f2f032f2002b000005,561495349abf12002800003e,0,7
561592764881a8002c00005d,56159280819ecc0030000071,0,7
56269aeb2dd3e9002a00028b,56269b210529a4002d0001fc,0,7
56391b6b56afa00023000148,5639246b5b28b8001900016b,0,7
562967ec2580920024000220,5629ac28c990fb001e00026a,0,7
5642332088ba7f001800023f,564255bb88ba7f002000035c,0,7
56295ed7c990fb002400022f,56295ed7c990fb0024000230,0,7
564f9864f743a3003000047d,564f98a2437ff0002d000432,0,7
564f73acf743a3002700037e,564f75ccf743a3002a0003bc,0,7
560e9ae303d62b001f0000fc,5616708b6fd2b9002100006d,0,7
56560e1ccb3ed000180003b6,56560e207750dd001b0003aa,1,7
562692a40529a4002100020f,5.62933E+23,0,7
56464579133b2a002700009f,564646e9133b2a001b0000b1,0,7
5627c0b730666a00300001a9,5627c0dc30666a00300001ac,0,7
5638d20a5d2a7f002a000237,5638df8fbef6a3002d000064,0,7
563cfeb8001beb001e0003ec,563cfec3888761002c0003e7,0,7
560dc6ccadfbfb001b000011,561369fcb4d993001c0000d8,0,7
564fcd1e62359c001b000063,564fcdb2526b28002d000067,0,7
562aa763dc350f0018000037,562aa766dc350f0029000044,0,7
562e75f50c39f1001b00019c,562e761784e4bf00330001b8,1,7
564df1e37e42bb001b000082,564e26a37e42bb00270001ed,0,7
563b91b20595ec002a000003,563cfa4a888761002c0003c6,0,7
5642359b360a150021000205,5642359b360a150021000206,0,7
563a6fe7fbfc4300240001b5,563a89972fa39c003200000d,0,7
564d5611bbb65300180000e9,564d5613bbb653001e0000ec,0,7
564f712df743a3002a0003a2,564fc464526b280032000066,0,7
5638bf245d2a7f001e0001f1,5638e5d833bd8c001e000094,1,7
5637d2c45d2a7f0021000112,5637d2c673d8a3002100011c,0,7
56267b9e2dd3e9002f0001ee,56269eee2dd3e9002400025f,0,7
564215b988ba7f001e00018a,56421f61360a150018000190,0,7
5626b072de896b0030000007,5626b0a40529a4001b0002a0,0,7
564f349cf743a3001e0001d1,564f3bbbf743a30033000223,0,7
560ece10a466e1001f000086,560ece12da5e87001c00008f,0,7
5656069c7750dd001e0003db,5656070f7750dd00270003ce,1,7
564dd1ec7e42bb0030000015,564dd2067e42bb0021000017,0,7
5.63008E+23,5631633347254d001e000041,0,7
56269e312dd3e9002d0002c6,56269e340529a40021000244,1,7
563db594f79d250029000110,563e1a8f651ea20026000136,0,7
56434ea6171e300021000101,5643736b35095a00300001ce,0,7
56548f22f84e51001b00000d,56548f22f84e51001b00000e,2,7
564cf9bddc68bb002c000354,564cf9bddc68bb002c000359,1,7
5627af30de896b001d000163,5627afd830666a0021000149,0,7
563cf7da001beb00210003f9,563cf886888761002c0003c3,0,7
562bdbf23a0aa30029000142,562bdcd1dc350f0029000102,0,7
562819ef64fa270028000014,56294343c990fb001e000198,0,7
5643b14b171e30002d00035f,5643b14b171e30002d000360,0,7
56535bf242d87800330001b1,565387a768e7210026000137,0,7
560eb5003605d300190001e6,560f0a0686ff5200190000eb,0,7
56410334ea941c00300000ef,5649fa6a617ef00027000083,0,7
56477176344df6001b000061,56477176344df6001b000062,0,7
564205bc360a150027000150,56521590f335c00018000055,1,7
564275e988ba7f002d000414,56436838171e30003300018d,0,7
56537b50366b1c002400007b,56537c3d68e721003300007f,0,7
564fa436526b28001b00001b,564fa77f62359c001b000031,0,7
561d57d66c67d40033000083,561d57ec6c67d40029000074,0,7
561420e1c2fb06002a000025,5614211ac2fb060028000029,0,7
561821cd279f6d002900000c,561d61b76c67d400270000bb,0,7
564a363781e65b001b0001ca,564a4b6559c5b40033000042,0,7
56412acd88ba7f0020000020,56412acd88ba7f0020000021,0,7
5631222072e83d0021000295,563122a772e83d0018000286,0,7
5644d3c01ed25b002a00003c,5644d4a62565450030000024,0,7
56143005a964d9001c0000c0,56143005a964d9001c0000c1,0,7
5627e5a0eb13f00030000021,5627e663eda5ab0023000021,0,7
5655ee8d7750dd001b00024f,5655ef05cb3ed000300002fc,0,7
5653724568e7210018000022,5653724b68e7210026000035,0,7
564e1cdb5d050a0018000183,564e1d5f7e42bb00300001a2,0,7
56410334ea941c00300000ef,5649fa9981e65b001b0000a0,1,7
564a249681e65b0033000116,564a249681e65b0033000117,0,7
5613ebd58586e100190000e4,5613eccf8586e1001f00010e,0,7
5630d1f572e83d0026000069,5630f7b63c3b07003200019a,0,7
562d50527f5d750018000010,562d67117f5d75001b000030,0,7
56433b81171e30001e0000a8,56433b88171e3000180000b2,1,7
562e72e284e4bf001f00017e,562eb4b46c1c2b002e00000c,0,7
564e1cb37e42bb00210001c5,564e1cf67e42bb003300019a,0,7
565cad94a17388002a000241,565cb1c5a17388001b000263,0,7
561414f8088a040031000166,561415008586e1001c0001a8,0,7
563cff71001beb002400034f,563cff99888761002300039b,0,7
5638d20a5d2a7f002a000237,5638dfa2bef6a30027000041,0,7
56154a0586c88a0033000071,56154a0586c88a0033000072,1,7
561fdb04800e57001b00007f,561fdb6d0ed319002d000093,0,7
564ccfad703ea2002d00018c,564dfbea5d050a00330000a8,0,7
563eb1c847d9fa001e000010,5640ff10ea941c00180000ca,1,7
562707b1de896b00180000a4,562a39624bdd09002d000077,0,7
5632324d809c650030000079,5632491a809c6500290000fc,0,7
563cfeb8001beb001e0003ec,563cff3e001beb0021000422,0,7
56560032cb3ed00023000378,565600927750dd002100036a,0,7
5613f76a8586e1001f00014a,5613f76a8586e1001f00014b,0,7
5633c41d3ca28b002300003f,5633c42f3ca28b002e00002d,0,7
5627b21230666a0033000133,5627c9e730666a00260001e0,0,7
562045b89efda2001b000077,562045b89efda2001b00007e,1,7
56449dd2cdc3470027000030,5644b4b50db0a3003300008f,0,7
564506611ed25b00210000f5,564baa0856b15a0018000114,0,7
560eec4d4bb005001f000036,560eec4d4bb005001f000037,0,7
5650f378cc6d8f0033000000,5650f382cc6d8f0030000000,2,7
562ffd351191e1001b00010c,562ffd351191e1001b000113,0,7
56539d18366b1c00330001a7,56539d24366b1c0030000189,0,7
564e23715d050a002e00018f,564e23bd7e42bb00330001d1,0,7
561679246fd2b90030000075,561679346fd2b9003000007d,0,7
561c337ce981ed002d000026,561c3390e981ed001b000010,1,7
56560e1ccb3ed000180003b6,56560e287750dd001e000406,2,7
5627af30de896b001d000163,5627b56b30666a0030000157,1,7
5642359b360a150021000205,564235c5360a15002d000229,0,7
5639374e5b28b8001c0001fe,5639377d5b28b800220001ec,1,7
5655c4d9cb3ed0001b000073,56560b017750dd002d000356,0,7
560f25c14bb005001c000106,560f25c14bb005001c000107,0,7
560e91273605d300190000d1,560ef17a21c239001c000052,0,7
5637645a78bbef001e000025,5637645a78bbef001e000026,0,7
564e01dd7e42bb0021000100,564e020c7e42bb00300000fa,0,7
563b91b20595ec002a000003,563cfdda001beb001b0003bd,0,7
564f9864f743a3003000047d,564f98a5437ff000300004bd,0,7
5644adcf0db0a30033000064,5644d1fc1ed25b002100001a,0,7
561ea8c69fa9c10029000298,561ea8c69fa9c10029000299,1,7
56169d436fd2b9002400016a,56169d5d6fd2b90021000143,0,7
565487af52621e003300001b,5654b7ab1b96ef0018000073,0,7
561fd65e0ed319003200004e,562148a79efda2002400021d,0,7
562e99c484e4bf003300026b,562e99d384e4bf001f00022e,0,7
565ca1750bf573001e00018a,565ca1750bf573001e00018b,0,7
56129ee2a15a9d001f0000ab,56129eef4f5024001f000182,0,7
562fc05f1a3da2002d00019d,562fc067b62e78001b0001b1,1,7
5653a36b366b1c001e0001d3,5653a4c7366b1c002d0001be,0,7
562ab011dc350f0033000069,562ab011dc350f003300006a,0,7
563cfd16888761002300038f,563cfd72888761003200039f,2,7
564d0559bbb6530033000020,564d0efcbbb6530030000059,0,7
5637c7c673d8a3001e0000b3,5637e5cd73d8a3002a000165,0,7
563cc06f001beb001b000189,564116a0ea941c001b000148,0,7
561f31a8d1de0e003000000b,561f31acd1de0e003000000e,0,7
56423c8a88ba7f0018000297,56423ca188ba7f0027000257,0,7
5638cd015d2a7f001e000219,563a0986603afb001800004c,0,7
56316c868667880021000042,5631a54aa6eb0d002d000022,0,7
56219d8f88f36b002d0000ce,56219d8f88f36b002d0000cf,0,7
563eb1c847d9fa001e000010,5640ff4dee3509001e0000db,0,7
563d283c651ea2002a0000a7,563d283c651ea2002a0000a8,0,7
563cfdd98887610018000335,563cfe0c001beb00300003a6,0,7
564b6c3a0204760024000212,564b6c3e6b1b800021000245,1,7
56451beeab9ec70024000001,56453c4fde1096001e00001a,0,7
564d0559bbb6530033000020,564d055cbbb6530027000026,0,7
562fb5ff1a3da2001800014d,56311cef72e83d0018000277,0,7
564cc516dc68bb0027000205,564cc547dc68bb001e000268,0,7
561ebcc09fa9c10030000266,561ec0799fa9c1001b0002c5,1,7
565b9fee8d14ea0020000032,565ba0358d14ea002700002c,0,7
561d57d66c67d40033000083,561d580f4253e6002a000080,0,7
561417bba964d90030000003,56142af8a964d90022000082,0,7
56410334ea941c00300000ef,5649fa9a617ef00021000095,0,7
5643c8638c4a5c0018000028,5643c8638c4a5c0018000029,0,7
562aa302dc350f0033000020,562aa302dc350f0033000021,0,7
